excec memoryUsed freeBlocks rounds avgsize
1.0 55072 76 6394 725
1.0 55048 76 6395 724
0.0 54968 77 6396 714
0.0 55016 77 6397 714
0.0 55096 77 6398 716
0.0 55112 77 6399 716
1.0 55184 78 6400 707
1.0 55256 78 6401 708
1.0 55256 78 6402 708
0.0 55272 78 6403 709
2.0 55264 77 6404 718
1.0 55336 76 6405 728
1.0 55456 75 6406 739
1.0 55320 75 6407 738
1.0 55256 75 6408 737
1.0 55296 75 6409 737
1.0 55296 74 6410 747
1.0 55280 74 6411 747
1.0 55264 74 6412 747
1.0 55216 74 6413 746
1.0 55216 74 6414 746
1.0 55176 75 6415 736
1.0 55144 75 6416 735
1.0 55168 75 6417 736
0.0 55168 75 6418 736
0.0 55160 76 6419 726
0.0 55200 76 6420 726
0.0 55224 76 6421 727
1.0 55288 76 6422 727
1.0 55416 76 6423 729
1.0 55416 76 6424 729
1.0 55320 76 6425 728
1.0 55296 75 6426 737
1.0 55288 74 6427 747
1.0 55288 74 6428 747
1.0 55288 74 6429 747
1.0 55360 75 6430 738
1.0 55448 75 6431 739
1.0 55352 74 6432 748
1.0 55376 74 6433 748
1.0 55328 73 6434 758
1.0 55328 73 6435 758
1.0 55240 74 6436 746
0.0 55256 74 6437 747
0.0 55224 74 6438 746
0.0 55224 74 6439 746
0.0 55224 74 6440 746
0.0 55192 74 6441 746
0.0 55192 74 6442 746
0.0 55192 74 6443 746
0.0 55192 74 6444 746
0.0 55176 73 6445 756
0.0 55144 73 6446 755
0.0 55112 74 6447 745
0.0 55152 74 6448 745
0.0 55096 74 6449 745
0.0 55104 74 6450 745
0.0 55024 75 6451 734
0.0 55024 75 6452 734
1.0 55016 75 6453 734
1.0 55080 75 6454 734
1.0 55080 75 6455 734
0.0 55088 75 6456 735
1.0 55088 75 6457 735
1.0 55088 75 6458 735
1.0 55072 74 6459 744
1.0 55072 74 6460 744
1.0 55024 75 6461 734
1.0 54920 75 6462 732
1.0 55016 75 6463 734
1.0 55024 74 6464 744
1.0 55024 74 6465 744
1.0 55032 73 6466 754
1.0 55016 73 6467 754
1.0 55080 73 6468 755
1.0 55072 73 6469 754
1.0 55016 73 6470 754
1.0 54920 73 6471 752
1.0 54912 72 6472 763
1.0 54904 72 6473 763
1.0 54984 72 6474 764
1.0 55016 72 6475 764
1.0 54968 73 6476 753
1.0 55056 73 6477 754
1.0 55024 73 6478 754
1.0 55080 72 6479 765
1.0 55104 72 6480 765
1.0 55104 72 6481 765
1.0 55128 72 6482 766
1.0 55176 72 6483 766
1.0 55264 73 6484 757
1.0 55376 74 6485 748
1.0 55360 74 6486 748
1.0 55360 74 6487 748
1.0 55360 74 6488 748
1.0 55416 74 6489 749
1.0 55376 73 6490 759
1.0 55336 73 6491 758
1.0 55344 73 6492 758
1.0 55248 74 6493 747
1.0 55248 74 6494 747
1.0 55168 73 6495 756
1.0 55080 71 6496 776
0.0 55080 71 6497 776
1.0 55072 70 6498 787
1.0 55072 70 6499 787
1.0 55096 70 6500 787
1.0 55096 70 6501 787
1.0 55088 70 6502 787
1.0 55112 71 6503 776
1.0 55096 72 6504 765
1.0 55096 72 6505 765
1.0 55080 71 6506 776
1.0 54976 70 6507 785
1.0 54960 69 6508 797
1.0 54936 70 6509 785
1.0 54880 71 6510 773
1.0 54888 71 6511 773
1.0 54888 71 6512 773
1.0 54848 72 6513 762
1.0 54760 73 6514 750
1.0 54720 72 6515 760
1.0 54704 73 6516 749
1.0 54696 73 6517 749
1.0 54696 73 6518 749
1.0 54720 72 6519 760
1.0 54656 71 6520 770
1.0 54552 70 6521 779
1.0 54672 70 6522 781
1.0 54672 70 6523 781
1.0 54736 70 6524 782
1.0 54688 70 6525 781
0.0 54640 70 6526 781
0.0 54608 70 6527 780
0.0 54608 70 6528 780
1.0 54712 69 6529 793
1.0 54840 68 6530 806
1.0 54784 68 6531 806
1.0 54736 69 6532 793
1.0 54728 70 6533 782
1.0 54744 70 6534 782
1.0 54672 69 6535 792
1.0 54624 69 6536 792
1.0 54648 69 6537 792
1.0 54616 70 6538 780
1.0 54624 70 6539 780
1.0 54504 69 6540 790
1.0 54504 69 6541 790
1.0 54512 69 6542 790
1.0 54512 69 6543 790
0.0 54440 68 6544 801
0.0 54440 68 6545 801
0.0 54440 68 6546 801
1.0 54344 68 6547 799
0.0 54440 68 6548 801
1.0 54440 68 6549 801
1.0 54440 68 6550 801
1.0 54480 69 6551 790
1.0 54464 69 6552 789
1.0 54552 68 6553 802
1.0 54552 69 6554 791
1.0 54608 70 6555 780
1.0 54648 70 6556 781
1.0 54656 70 6557 781
1.0 54680 70 6558 781
1.0 54600 69 6559 791
1.0 54592 69 6560 791
1.0 54592 70 6561 780
1.0 54544 70 6562 779
1.0 54456 70 6563 778
0.0 54392 69 6564 788
1.0 54392 69 6565 788
0.0 54440 68 6566 801
0.0 54392 69 6567 788
1.0 54400 68 6568 800
1.0 54376 68 6569 800
1.0 54392 68 6570 800
1.0 54304 68 6571 799
1.0 54232 67 6572 809
1.0 54184 68 6573 797
1.0 54152 69 6574 785
1.0 54184 69 6575 785
1.0 54128 68 6576 796
2.0 54192 68 6577 797
1.0 54120 68 6578 796
1.0 54120 68 6579 796
1.0 54216 68 6580 797
0.0 54248 68 6581 798
0.0 54248 68 6582 798
2.0 54304 69 6583 787
1.0 54216 70 6584 775
1.0 54136 70 6585 773
1.0 54144 70 6586 773
1.0 54096 70 6587 773
2.0 53984 70 6588 771
1.0 54008 70 6589 772
1.0 54120 69 6590 784
1.0 54096 68 6591 796
1.0 54200 68 6592 797
0.0 54072 68 6593 795
2.0 54120 68 6594 796
1.0 54192 69 6595 785
1.0 54224 68 6596 797
1.0 54256 67 6597 810
1.0 54152 66 6598 820
1.0 54064 65 6599 832
1.0 54152 65 6600 833
1.0 54168 65 6601 833
1.0 54256 66 6602 822
1.0 54248 67 6603 810
1.0 54176 66 6604 821
2.0 54088 67 6605 807
1.0 54136 67 6606 808
2.0 54184 67 6607 809
1.0 54280 68 6608 798
1.0 54280 68 6609 798
1.0 54296 68 6610 798
1.0 54248 67 6611 810
1.0 54200 66 6612 821
1.0 54288 67 6613 810
1.0 54272 68 6614 798
2.0 54240 68 6615 798
1.0 54280 67 6616 810
1.0 54368 68 6617 800
1.0 54440 67 6618 813
1.0 54392 66 6619 824
1.0 54384 67 6620 812
1.0 54352 66 6621 824
1.0 54288 65 6622 835
1.0 54320 65 6623 836
1.0 54360 64 6624 849
1.0 54312 65 6625 836
1.0 54208 64 6626 847
1.0 54192 63 6627 860
1.0 54240 63 6628 861
1.0 54384 63 6629 863
1.0 54432 62 6630 878
1.0 54392 62 6631 877
1.0 54392 62 6632 877
1.0 54392 62 6633 877
0.0 54376 62 6634 877
1.0 54344 62 6635 877
1.0 54240 63 6636 861
1.0 54296 63 6637 862
1.0 54304 62 6638 876
1.0 54304 62 6639 876
1.0 54320 62 6640 876
1.0 54392 63 6641 863
1.0 54432 64 6642 850
1.0 54368 63 6643 863
1.0 54336 64 6644 849
1.0 54448 63 6645 864
1.0 54488 63 6646 865
1.0 54416 64 6647 850
1.0 54416 65 6648 837
1.0 54320 65 6649 836
0.0 54360 66 6650 824
0.0 54400 66 6651 824
1.0 54400 66 6652 824
1.0 54496 66 6653 826
1.0 54544 67 6654 814
1.0 54504 66 6655 826
1.0 54384 66 6656 824
1.0 54320 67 6657 811
2.0 54416 67 6658 812
1.0 54408 67 6659 812
0.0 54448 67 6660 813
0.0 54488 67 6661 813
1.0 54488 67 6662 813
1.0 54488 67 6663 813
1.0 54368 68 6664 800
1.0 54352 68 6665 799
1.0 54312 69 6666 787
1.0 54328 68 6667 799
1.0 54264 69 6668 786
1.0 54256 69 6669 786
1.0 54208 69 6670 786
1.0 54280 70 6671 775
1.0 54200 69 6672 786
1.0 54208 69 6673 786
1.0 54208 69 6674 786
1.0 54208 69 6675 786
1.0 54200 69 6676 786
1.0 54216 69 6677 786
1.0 54120 68 6678 796
1.0 54152 69 6679 785
1.0 54152 69 6680 785
1.0 54160 69 6681 785
1.0 54248 70 6682 775
1.0 54280 71 6683 765
1.0 54400 71 6684 766
1.0 54400 70 6685 777
2.0 54352 70 6686 776
1.0 54376 70 6687 777
1.0 54320 69 6688 787
1.0 54360 69 6689 788
0.0 54288 69 6690 787
0.0 54272 69 6691 787
0.0 54240 69 6692 786
1.0 54168 69 6693 785
1.0 54192 70 6694 774
1.0 54168 70 6695 774
1.0 54136 69 6696 785
1.0 54136 69 6697 785
1.0 54160 69 6698 785
1.0 54152 70 6699 774
1.0 54152 70 6700 774
1.0 54032 71 6701 761
1.0 53976 70 6702 771
1.0 53928 69 6703 782
1.0 53944 69 6704 782
1.0 54040 69 6705 783
1.0 54040 69 6706 783
0.0 54024 69 6707 783
0.0 54056 69 6708 783
1.0 54048 70 6709 772
1.0 54168 69 6710 785
1.0 54160 68 6711 796
1.0 54160 68 6712 796
1.0 54168 68 6713 797
1.0 54216 69 6714 786
1.0 54224 69 6715 786
1.0 54232 69 6716 786
0.0 54264 69 6717 786
1.0 54264 68 6718 798
1.0 54264 69 6719 786
1.0 54224 69 6720 786
1.0 54096 70 6721 773
1.0 54096 71 6722 762
0.0 54096 72 6723 751
0.0 54072 71 6724 762
1.0 53984 70 6725 771
1.0 53968 69 6726 782
1.0 53944 70 6727 771
0.0 53944 69 6728 782
0.0 54008 69 6729 783
0.0 54056 70 6730 772
0.0 54056 70 6731 772
1.0 54040 70 6732 772
1.0 54040 71 6733 761
1.0 54064 72 6734 751
1.0 54064 72 6735 751
1.0 54080 72 6736 751
1.0 54128 72 6737 752
1.0 54104 72 6738 751
1.0 54160 72 6739 752
1.0 54120 72 6740 752
1.0 54176 73 6741 742
1.0 54152 72 6742 752
1.0 54136 72 6743 752
1.0 54264 73 6744 743
1.0 54144 74 6745 732
0.0 54144 74 6746 732
0.0 54008 74 6747 730
0.0 54096 74 6748 731
0.0 54168 75 6749 722
1.0 54144 75 6750 722
1.0 54136 75 6751 722
1.0 54008 75 6752 720
1.0 53872 74 6753 728
1.0 53752 74 6754 726
1.0 53816 75 6755 718
1.0 53728 75 6756 716
1.0 53728 76 6757 707
1.0 53728 76 6758 707
1.0 53848 77 6759 699
1.0 53800 76 6760 708
1.0 53752 75 6761 717
0.0 53640 74 6762 725
0.0 53680 74 6763 725
0.0 53728 74 6764 726
1.0 53624 74 6765 725
1.0 53704 74 6766 726
1.0 53696 75 6767 716
1.0 53672 76 6768 706
1.0 53720 75 6769 716
1.0 53624 75 6770 715
1.0 53600 76 6771 705
1.0 53552 76 6772 705
0.0 53632 76 6773 706
0.0 53576 75 6774 714
0.0 53576 74 6775 724
1.0 53552 73 6776 734
1.0 53552 73 6777 734
1.0 53560 73 6778 734
1.0 53496 73 6779 733
1.0 53520 73 6780 733
1.0 53528 73 6781 733
1.0 53504 73 6782 733
1.0 53568 73 6783 734
1.0 53568 73 6784 734
1.0 53616 72 6785 745
1.0 53616 72 6786 745
1.0 53616 72 6787 745
1.0 53656 72 6788 745
1.0 53584 71 6789 755
1.0 53688 70 6790 767
1.0 53672 70 6791 767
1.0 53680 70 6792 767
1.0 53648 71 6793 756
1.0 53560 72 6794 744
1.0 53600 72 6795 744
1.0 53496 72 6796 743
1.0 53528 73 6797 733
1.0 53528 73 6798 733
1.0 53536 72 6799 744
1.0 53568 72 6800 744
1.0 53528 71 6801 754
1.0 53520 71 6802 754
1.0 53520 70 6803 765
1.0 53520 71 6804 754
1.0 53512 70 6805 764
1.0 53512 71 6806 754
1.0 53520 71 6807 754
1.0 53624 71 6808 755
0.0 53648 71 6809 756
1.0 53624 70 6810 766
1.0 53624 69 6811 777
1.0 53632 69 6812 777
1.0 53672 68 6813 789
1.0 53656 69 6814 778
1.0 53752 70 6815 768
1.0 53816 70 6816 769
1.0 53856 70 6817 769
1.0 53912 69 6818 781
1.0 53880 68 6819 792
1.0 53952 67 6820 805
1.0 53960 67 6821 805
1.0 53960 67 6822 805
1.0 54080 68 6823 795
1.0 54064 69 6824 784
1.0 54128 68 6825 796
1.0 54064 67 6826 807
1.0 54136 68 6827 796
1.0 54232 68 6828 798
1.0 54232 69 6829 786
1.0 54224 68 6830 797
0.0 54216 69 6831 786
0.0 54216 70 6832 775
0.0 54184 70 6833 774
1.0 54328 70 6834 776
1.0 54456 70 6835 778
1.0 54504 70 6836 779
1.0 54504 70 6837 779
1.0 54480 70 6838 778
1.0 54480 70 6839 778
1.0 54544 70 6840 779
0.0 54568 70 6841 780
0.0 54536 69 6842 790
0.0 54544 69 6843 790
0.0 54472 69 6844 789
1.0 54528 69 6845 790
1.0 54512 68 6846 802
1.0 54504 69 6847 790
1.0 54496 70 6848 779
1.0 54496 69 6849 790
1.0 54488 69 6850 790
1.0 54488 69 6851 790
1.0 54472 69 6852 789
1.0 54512 69 6853 790
1.0 54488 69 6854 790
0.0 54536 69 6855 790
1.0 54520 69 6856 790
1.0 54592 69 6857 791
1.0 54616 69 6858 792
1.0 54592 68 6859 803
1.0 54584 69 6860 791
0.0 54576 69 6861 791
1.0 54696 69 6862 793
1.0 54736 69 6863 793
1.0 54744 69 6864 793
1.0 54768 68 6865 805
1.0 54840 68 6866 806
1.0 54800 68 6867 806
1.0 54912 69 6868 796
0.0 54848 69 6869 795
1.0 54976 69 6870 797
1.0 54944 69 6871 796
1.0 54944 69 6872 796
1.0 54904 70 6873 784
1.0 54928 71 6874 774
1.0 54928 71 6875 774
1.0 54928 71 6876 774
1.0 54888 71 6877 773
1.0 54936 71 6878 774
0.0 54936 71 6879 774
1.0 55000 71 6880 775
1.0 55008 71 6881 775
1.0 54984 72 6882 764
1.0 54976 73 6883 753
1.0 54848 74 6884 741
0.0 54736 73 6885 750
0.0 54856 73 6886 751
1.0 54760 72 6887 761
1.0 54752 71 6888 771
1.0 54752 71 6889 771
0.0 54768 71 6890 771
1.0 54768 72 6891 761
1.0 54752 72 6892 760
0.0 54752 72 6893 760
0.0 54752 72 6894 760
0.0 54752 73 6895 750
1.0 54736 74 6896 740
0.0 54736 75 6897 730
0.0 54784 75 6898 730
0.0 54784 74 6899 740
0.0 54824 75 6900 731
0.0 54896 75 6901 732
0.0 54912 74 6902 742
0.0 54864 74 6903 741
0.0 54816 74 6904 741
0.0 54776 74 6905 740
0.0 54752 73 6906 750
0.0 54832 73 6907 751
1.0 54904 74 6908 742
0.0 54880 75 6909 732
0.0 54840 76 6910 722
1.0 54744 76 6911 720
1.0 54744 76 6912 720
1.0 54872 76 6913 722
1.0 54824 76 6914 721
1.0 54824 76 6915 721
1.0 54832 76 6916 721
1.0 54872 76 6917 722
1.0 54792 77 6918 712
1.0 54792 77 6919 712
1.0 54728 77 6920 711
1.0 54648 75 6921 729
1.0 54704 75 6922 729
1.0 54624 75 6923 728
1.0 54736 75 6924 730
1.0 54720 75 6925 730
1.0 54760 76 6926 721
1.0 54744 76 6927 720
1.0 54744 76 6928 720
1.0 54640 77 6929 710
0.0 54632 77 6930 710
0.0 54600 77 6931 709
0.0 54640 77 6932 710
1.0 54776 77 6933 711
1.0 54848 77 6934 712
1.0 54848 77 6935 712
1.0 54896 77 6936 713
1.0 54896 76 6937 722
1.0 54880 77 6938 713
1.0 54976 78 6939 705
1.0 55000 79 6940 696
1.0 55040 79 6941 697
0.0 55056 79 6942 697
1.0 55056 79 6943 697
1.0 55144 79 6944 698
1.0 55192 79 6945 699
1.0 55168 79 6946 698
1.0 55240 78 6947 708
1.0 55280 78 6948 709
1.0 55240 79 6949 699
0.0 55312 80 6950 691
0.0 55296 80 6951 691
1.0 55160 81 6952 681
1.0 55176 80 6953 690
1.0 55200 80 6954 690
1.0 55160 80 6955 690
1.0 55120 80 6956 689
1.0 55168 80 6957 690
1.0 55112 80 6958 689
0.0 55104 80 6959 689
1.0 55104 81 6960 680
1.0 55144 81 6961 681
1.0 55144 80 6962 689
1.0 55240 80 6963 690
1.0 55240 80 6964 690
1.0 55208 81 6965 682
1.0 55240 81 6966 682
1.0 55144 82 6967 672
1.0 55016 81 6968 679
1.0 54936 81 6969 678
1.0 54944 81 6970 678
1.0 54952 81 6971 678
1.0 54976 81 6972 679
1.0 54976 81 6973 679
1.0 54976 82 6974 670
1.0 55008 82 6975 671
1.0 55104 82 6976 672
1.0 55152 82 6977 673
1.0 55176 82 6978 673
0.0 55152 83 6979 664
1.0 55080 83 6980 664
1.0 55192 83 6981 665
1.0 55232 82 6982 674
1.0 55136 82 6983 672
0.0 55136 83 6984 664
0.0 55192 84 6985 657
1.0 55128 84 6986 656
1.0 55128 84 6987 656
1.0 55168 84 6988 657
2.0 55256 84 6989 658
1.0 55264 84 6990 658
1.0 55168 85 6991 649
1.0 55160 85 6992 649
1.0 55200 86 6993 642
0.0 55216 85 6994 650
1.0 55160 85 6995 649
1.0 55192 85 6996 649
1.0 55288 86 6997 643
1.0 55296 85 6998 651
1.0 55248 85 6999 650
1.0 55168 84 7000 657
1.0 55216 84 7001 657
1.0 55112 84 7002 656
1.0 55144 85 7003 649
1.0 55128 85 7004 649
1.0 55256 85 7005 650
1.0 55248 85 7006 650
1.0 55312 85 7007 651
0.0 55272 84 7008 658
1.0 55208 84 7009 657
2.0 55240 84 7010 658
1.0 55304 84 7011 658
1.0 55272 84 7012 658
1.0 55264 83 7013 666
1.0 55304 83 7014 666
1.0 55296 82 7015 674
1.0 55296 81 7016 683
1.0 55296 81 7017 683
0.0 55368 82 7018 675
1.0 55368 81 7019 684
2.0 55368 81 7020 684
1.0 55368 81 7021 684
1.0 55368 81 7022 684
1.0 55424 81 7023 684
1.0 55312 81 7024 683
1.0 55320 81 7025 683
1.0 55432 82 7026 676
0.0 55432 82 7027 676
1.0 55424 82 7028 676
1.0 55432 81 7029 684
1.0 55432 81 7030 684
1.0 55432 82 7031 676
1.0 55424 82 7032 676
0.0 55368 83 7033 667
1.0 55248 82 7034 674
1.0 55112 83 7035 664
1.0 55096 83 7036 664
1.0 55064 83 7037 663
1.0 55064 82 7038 672
1.0 55144 82 7039 672
1.0 55192 82 7040 673
1.0 55088 83 7041 664
1.0 55160 82 7042 673
0.0 55160 83 7043 665
1.0 55208 83 7044 665
1.0 55328 83 7045 667
1.0 55320 83 7046 667
1.0 55272 82 7047 674
1.0 55352 83 7048 667
1.0 55272 84 7049 658
0.0 55240 83 7050 666
1.0 55312 83 7051 666
1.0 55328 83 7052 667
1.0 55344 83 7053 667
1.0 55312 82 7054 675
1.0 55232 82 7055 674
1.0 55312 83 7056 666
1.0 55280 83 7057 666
1.0 55280 83 7058 666
2.0 55280 82 7059 674
1.0 55256 82 7060 674
1.0 55376 81 7061 684
1.0 55248 80 7062 691
1.0 55168 79 7063 698
1.0 55168 78 7064 707
1.0 55176 78 7065 707
1.0 55296 78 7066 709
1.0 55168 78 7067 707
1.0 55240 77 7068 717
0.0 55368 77 7069 719
0.0 55256 76 7070 727
1.0 55120 76 7071 725
1.0 55112 76 7072 725
0.0 55152 77 7073 716
1.0 55208 76 7074 726
1.0 55240 76 7075 727
1.0 55248 76 7076 727
1.0 55288 76 7077 727
1.0 55304 76 7078 728
1.0 55328 75 7079 738
1.0 55208 74 7080 746
1.0 55184 74 7081 746
1.0 55144 73 7082 755
1.0 55104 73 7083 755
1.0 55096 74 7084 745
1.0 55056 74 7085 744
1.0 55016 75 7086 734
0.0 54976 74 7087 743
0.0 54896 74 7088 742
0.0 54776 74 7089 740
0.0 54760 74 7090 740
0.0 54760 74 7091 740
0.0 54736 74 7092 740
0.0 54712 74 7093 739
1.0 54728 74 7094 740
1.0 54752 74 7095 740
1.0 54616 73 7096 748
1.0 54608 72 7097 758
1.0 54600 72 7098 758
1.0 54592 72 7099 758
1.0 54592 72 7100 758
1.0 54640 72 7101 759
0.0 54592 73 7102 748
1.0 54608 73 7103 748
1.0 54600 73 7104 748
1.0 54600 72 7105 758
1.0 54576 73 7106 748
1.0 54576 72 7107 758
1.0 54496 71 7108 768
1.0 54456 72 7109 756
1.0 54416 71 7110 766
1.0 54472 70 7111 778
1.0 54424 70 7112 777
1.0 54408 69 7113 789
1.0 54408 70 7114 777
1.0 54408 71 7115 766
1.0 54312 70 7116 776
1.0 54376 69 7117 788
1.0 54368 69 7118 788
1.0 54328 69 7119 787
1.0 54320 69 7120 787
0.0 54344 70 7121 776
0.0 54272 69 7122 787
0.0 54272 69 7123 787
1.0 54208 68 7124 797
1.0 54272 68 7125 798
1.0 54320 68 7126 799
1.0 54216 68 7127 797
1.0 54280 67 7128 810
1.0 54304 66 7129 823
1.0 54296 66 7130 823
1.0 54272 66 7131 822
1.0 54400 67 7132 812
1.0 54384 67 7133 812
1.0 54384 68 7134 800
1.0 54384 68 7135 800
1.0 54416 69 7136 789
1.0 54408 69 7137 789
0.0 54528 70 7138 779
0.0 54488 70 7139 778
0.0 54512 70 7140 779
0.0 54512 70 7141 779
0.0 54496 71 7142 768
0.0 54496 71 7143 768
0.0 54496 71 7144 768
0.0 54536 70 7145 779
0.0 54504 70 7146 779
0.0 54440 71 7147 767
1.0 54528 71 7148 768
2.0 54400 71 7149 766
1.0 54400 71 7150 766
1.0 54280 71 7151 765
1.0 54264 72 7152 754
0.0 54280 71 7153 765
0.0 54304 70 7154 776
0.0 54376 70 7155 777
0.0 54312 69 7156 787
0.0 54312 69 7157 787
0.0 54312 69 7158 787
0.0 54384 70 7159 777
0.0 54480 71 7160 767
1.0 54592 71 7161 769
1.0 54704 71 7162 770
1.0 54608 72 7163 758
1.0 54632 71 7164 769
1.0 54632 71 7165 769
1.0 54560 72 7166 758
1.0 54560 72 7167 758
1.0 54624 72 7168 759
1.0 54664 71 7169 770
1.0 54640 72 7170 759
1.0 54632 72 7171 759
1.0 54664 72 7172 759
1.0 54624 72 7173 759
1.0 54744 72 7174 760
1.0 54752 72 7175 760
1.0 54760 72 7176 761
1.0 54760 72 7177 761
1.0 54728 71 7178 771
1.0 54736 71 7179 771
1.0 54728 71 7180 771
1.0 54760 70 7181 782
0.0 54760 70 7182 782
0.0 54760 71 7183 771
0.0 54688 71 7184 770
1.0 54728 70 7185 782
0.0 54744 70 7186 782
0.0 54776 69 7187 794
0.0 54808 68 7188 806
0.0 54896 68 7189 807
0.0 54968 68 7190 808
0.0 55104 67 7191 822
0.0 55104 67 7192 822
1.0 55160 67 7193 823
1.0 55104 66 7194 835
1.0 55200 65 7195 849
1.0 55200 66 7196 836
1.0 55200 66 7197 836
1.0 55144 66 7198 836
1.0 55128 66 7199 835
1.0 55120 66 7200 835
0.0 55056 66 7201 834
1.0 55080 67 7202 822
1.0 55104 67 7203 822
1.0 55024 67 7204 821
1.0 55000 66 7205 833
1.0 54888 65 7206 844
1.0 54936 65 7207 845
1.0 54872 65 7208 844
1.0 54920 66 7209 832
1.0 55016 65 7210 846
1.0 55016 66 7211 834
0.0 55056 66 7212 834
1.0 55056 66 7213 834
1.0 55056 66 7214 834
1.0 55000 66 7215 833
1.0 55064 66 7216 834
1.0 55000 67 7217 821
1.0 54976 66 7218 833
1.0 54976 66 7219 833
0.0 54888 65 7220 844
0.0 54904 65 7221 845
1.0 54904 65 7222 845
1.0 55024 65 7223 847
1.0 55024 65 7224 847
1.0 54936 65 7225 845
1.0 54936 65 7226 845
1.0 54984 65 7227 846
1.0 54984 65 7228 846
0.0 55064 65 7229 847
1.0 55016 65 7230 846
1.0 54936 65 7231 845
1.0 54912 65 7232 845
0.0 54864 66 7233 831
1.0 54944 65 7234 845
1.0 54832 64 7235 857
1.0 54832 64 7236 857
1.0 54880 65 7237 844
1.0 54880 64 7238 858
2.0 54896 63 7239 871
1.0 54976 63 7240 873
1.0 55000 64 7241 859
1.0 54888 63 7242 871
1.0 54984 63 7243 873
1.0 54984 63 7244 873
1.0 55008 63 7245 873
1.0 55024 63 7246 873
0.0 55008 64 7247 860
1.0 55000 64 7248 859
1.0 55008 64 7249 860
1.0 54968 65 7250 846
1.0 54904 64 7251 858
1.0 54800 65 7252 843
1.0 54776 65 7253 843
1.0 54776 65 7254 843
1.0 54672 65 7255 841
1.0 54664 65 7256 841
0.0 54592 65 7257 840
1.0 54640 65 7258 841
1.0 54640 65 7259 841
1.0 54736 66 7260 829
1.0 54648 66 7261 828
1.0 54608 66 7262 827
1.0 54552 66 7263 827
0.0 54520 66 7264 826
1.0 54448 66 7265 825
1.0 54456 66 7266 825
1.0 54568 67 7267 814
1.0 54576 66 7268 827
1.0 54552 65 7269 839
1.0 54592 65 7270 840
1.0 54640 65 7271 841
1.0 54712 64 7272 855
0.0 54664 64 7273 854
0.0 54640 64 7274 854
1.0 54640 64 7275 854
1.0 54720 64 7276 855
1.0 54768 65 7277 843
1.0 54640 66 7278 828
1.0 54664 67 7279 816
1.0 54648 67 7280 816
1.0 54648 68 7281 804
1.0 54632 67 7282 815
1.0 54656 68 7283 804
1.0 54640 68 7284 804
0.0 54640 68 7285 804
0.0 54592 68 7286 803
1.0 54592 67 7287 815
1.0 54672 67 7288 816
1.0 54672 67 7289 816
1.0 54672 67 7290 816
1.0 54672 67 7291 816
1.0 54648 67 7292 816
0.0 54672 67 7293 816
1.0 54576 67 7294 815
1.0 54584 67 7295 815
1.0 54576 66 7296 827
1.0 54624 67 7297 815
1.0 54664 67 7298 816
1.0 54544 67 7299 814
0.0 54432 67 7300 812
1.0 54456 68 7301 801
1.0 54464 68 7302 801
1.0 54400 67 7303 812
1.0 54312 68 7304 799
1.0 54400 69 7305 788
1.0 54304 68 7306 799
1.0 54264 67 7307 810
1.0 54224 67 7308 809
1.0 54264 68 7309 798
1.0 54248 68 7310 798
1.0 54360 68 7311 799
0.0 54456 69 7312 789
0.0 54464 69 7313 789
0.0 54464 70 7314 778
0.0 54424 70 7315 777
0.0 54496 70 7316 779
0.0 54512 70 7317 779
1.0 54512 70 7318 779
1.0 54464 70 7319 778
1.0 54456 70 7320 778
1.0 54440 71 7321 767
1.0 54480 71 7322 767
1.0 54432 71 7323 767
1.0 54352 72 7324 755
1.0 54304 71 7325 765
1.0 54232 70 7326 775
1.0 54264 70 7327 775
1.0 54296 71 7328 765
1.0 54328 71 7329 765
0.0 54328 71 7330 765
0.0 54376 70 7331 777
0.0 54416 71 7332 766
1.0 54384 70 7333 777
1.0 54344 71 7334 765
1.0 54264 71 7335 764
1.0 54192 72 7336 753
1.0 54184 71 7337 763
1.0 54160 71 7338 763
1.0 54200 71 7339 763
1.0 54168 71 7340 763
0.0 54192 72 7341 753
0.0 54216 73 7342 743
1.0 54232 73 7343 743
1.0 54240 73 7344 743
1.0 54240 73 7345 743
1.0 54192 74 7346 732
1.0 54192 73 7347 742
1.0 54216 73 7348 743
1.0 54216 73 7349 743
1.0 54328 74 7350 734
1.0 54336 74 7351 734
1.0 54328 74 7352 734
1.0 54312 74 7353 734
1.0 54408 74 7354 735
1.0 54488 75 7355 727
1.0 54440 75 7356 726
1.0 54480 75 7357 726
1.0 54480 75 7358 726
1.0 54616 75 7359 728
1.0 54672 74 7360 739
1.0 54672 74 7361 739
1.0 54648 75 7362 729
1.0 54632 75 7363 728
1.0 54680 76 7364 719
1.0 54720 77 7365 711
1.0 54744 77 7366 711
1.0 54776 77 7367 711
1.0 54728 76 7368 720
1.0 54824 77 7369 712
1.0 54896 77 7370 713
0.0 54832 76 7371 721
0.0 54832 75 7372 731
0.0 54808 75 7373 731
1.0 54896 76 7374 722
1.0 54936 76 7375 723
1.0 54960 76 7376 723
1.0 54992 76 7377 724
1.0 54984 76 7378 723
1.0 54976 76 7379 723
1.0 54944 75 7380 733
1.0 54944 76 7381 723
1.0 54864 76 7382 722
1.0 54816 77 7383 712
1.0 54704 78 7384 701
1.0 54680 77 7385 710
0.0 54744 77 7386 711
0.0 54752 77 7387 711
0.0 54704 76 7388 720
0.0 54688 76 7389 720
1.0 54688 76 7390 720
1.0 54624 76 7391 719
